region,date,dis,id,catg,target
107,12/2/2014,69,101838,11,0
312,13/6/2015,63,101841,11,0
311,27/9/2016,63,101844,11,0
301,30/7/2008,62,101846,11,0
305,5/10/2015,62,101849,11,0
307,2/1/2017,62,101850,11,0
312,27/9/2016,63,101851,11,0
104,10/3/2013,69,101853,11,0
101,13/5/1996,60,101855,12,0
306,5/5/2011,63,101856,11,0
101,24/7/2008,60,101857,11,0
302,29/11/1979,62,101858,11,0
103,25/9/2014,69,10186,11,0
312,19/9/2016,63,101861,11,0
107,4/12/2014,69,101865,11,0
101,20/12/2013,60,101869,11,0
309,14/9/2011,62,101875,11,0
301,31/5/2017,62,101877,11,0
101,29/12/2009,60,101879,12,0
309,4/8/2017,62,101880,11,0
301,5/9/2015,62,101883,11,0
101,29/12/2012,60,10189,11,0
103,22/7/2014,69,101890,11,0
104,27/9/1991,69,101891,11,0
312,13/9/2013,63,101897,11,0
107,1/1/1997,69,101898,11,0
104,7/12/2012,69,101901,11,0
312,9/9/2014,63,101904,11,0
104,13/8/2013,69,101907,11,0
307,12/6/2015,62,10191,11,0
101,11/3/2009,60,101911,11,0
311,19/4/2014,63,101912,11,0
101,31/3/2010,60,101913,11,0
371,31/5/2001,62,101916,11,0
104,13/5/2014,69,101919,11,0
105,5/12/2006,69,10192,11,0
310,5/6/2007,62,101920,11,0
304,23/1/2018,62,101922,11,0
311,15/12/2016,63,101926,11,0
107,31/7/2002,69,101933,11,0
301,30/3/1984,62,101934,11,0
313,5/4/2017,63,101935,11,0
107,17/10/1996,69,101939,11,0
101,22/4/2011,60,101941,11,0
309,6/12/2016,62,101942,11,0
301,22/11/1988,62,101943,11,1
103,19/4/2013,69,101948,51,0
305,13/11/2000,62,101954,11,0
105,24/10/2011,69,101958,11,0
101,9/2/2011,60,101961,11,0
311,19/8/2017,63,101964,11,0
101,17/6/2010,60,101970,11,0
312,19/5/2016,63,101971,11,0
311,14/4/1995,63,101972,11,0
101,16/8/1999,60,101973,11,0
305,24/6/1998,62,101975,11,0
103,16/4/2014,69,101976,11,0
104,10/3/2013,69,101977,11,0
304,4/9/2015,62,101978,12,0
311,15/6/1993,63,101979,11,0
303,12/10/2012,62,10198,11,0
312,16/11/2018,63,101980,11,0
302,22/12/2004,62,101981,11,0
104,15/4/2009,69,101987,11,0
371,13/6/2018,62,101990,51,1
104,31/12/2014,69,101996,11,0
312,25/3/2017,63,101998,11,0
372,22/9/2010,63,10200,11,0
104,4/3/2009,69,102000,11,0
309,5/8/2017,62,102007,11,0
101,1/6/2009,60,102008,11,0
305,7/10/2013,62,102010,11,0
101,24/11/1979,60,102013,11,0
302,6/4/2017,62,102014,11,0
311,18/6/2013,63,102019,11,0
103,8/4/1993,69,102020,11,0
101,7/9/2016,60,102022,11,0
101,16/8/2011,60,102024,11,0
103,15/12/2015,69,102027,11,0
304,22/5/2012,62,102033,11,1
101,23/6/2015,60,102034,11,0
101,9/9/1993,60,102035,11,0
107,21/2/1978,69,102038,11,0
101,8/8/2011,60,102041,11,0
310,24/4/2015,62,102044,11,0
107,17/9/2011,69,102045,11,0
302,26/9/2006,62,102055,11,0
301,3/1/2013,62,102056,11,0
101,30/6/1990,60,102058,11,0
306,30/8/1989,63,102062,11,0
371,10/1/2005,62,102063,11,0
312,14/6/2014,63,102072,11,0
301,29/8/2003,62,102075,11,0
301,2/2/2015,62,102078,11,0
104,13/9/2006,69,10208,11,0
307,30/12/2013,62,102082,11,0
107,16/12/2013,69,102083,11,0
101,28/9/2012,60,102084,11,0
101,23/10/1985,60,102085,11,0
101,30/6/2009,60,102086,11,0
303,15/5/2015,62,102087,11,0
311,15/12/1997,63,102090,11,0
101,28/2/2007,60,102094,11,0
104,2/10/2015,69,102096,11,0
312,21/1/2015,63,1021,11,0
301,17/2/1988,62,102100,11,0
305,4/9/2014,62,102111,11,0
104,6/5/1992,69,102112,11,0
104,30/8/2018,69,102113,11,0
312,3/12/2016,63,102115,11,0
101,13/1/2015,60,10212,11,0
103,27/3/2018,69,102120,11,0
311,22/7/2017,63,102121,11,0
107,8/7/2011,69,102122,11,0
303,23/12/2014,62,102129,11,0
301,30/10/2017,62,102136,11,0
301,28/3/2016,62,102137,11,0
301,27/2/1986,62,10214,11,0
309,24/9/1999,62,102142,11,0
101,31/1/1991,60,102144,11,0
313,18/12/2013,63,102145,11,0
306,3/9/2012,63,102147,11,0
107,24/6/2013,69,102149,11,0
371,30/11/2011,62,102153,11,0
310,31/10/2003,62,102158,11,1
311,29/12/2016,63,102159,11,0
312,18/11/2015,63,102164,11,0
104,3/11/2014,69,102165,11,0
106,31/3/2000,69,102166,11,0
106,12/12/2012,69,102168,11,1
303,27/3/2017,62,102169,11,0
311,15/6/2015,63,102170,11,0
101,14/10/1997,60,102177,11,0
305,23/8/2010,62,102178,11,0
107,15/12/2015,69,10218,11,0
307,26/6/1987,62,102184,11,0
309,5/12/1989,62,102185,11,0
101,27/3/2002,60,102186,11,0
310,19/6/2013,62,102189,11,0
308,29/4/2013,63,102190,11,0
104,10/11/1993,69,102196,11,0
301,12/1/2013,62,102197,11,0
101,13/5/2010,60,102199,11,0
101,27/10/2014,60,1022,11,0
302,30/3/2012,62,10220,11,0
101,20/10/2008,60,102200,11,0
379,12/5/2017,63,102206,11,0
307,20/8/2007,62,102208,11,0
372,25/11/1987,63,102209,11,0
312,5/12/2016,63,102210,11,0
104,8/10/2016,69,102211,11,0
101,15/9/1983,60,102212,11,0
103,11/2/2019,69,102216,51,1
101,15/11/1983,60,102218,11,0
307,6/3/2015,62,102219,11,0
101,8/1/1986,60,102221,11,0
101,8/6/2012,60,102224,11,0
304,18/6/2014,62,102227,11,0
308,28/10/2015,63,102241,11,0
302,31/3/1979,62,102243,11,0
104,30/5/2011,69,102246,11,0
308,31/3/2004,63,102249,11,1
101,31/10/2013,60,102251,11,1
103,15/1/2016,69,102254,11,0
103,30/4/1998,69,102257,11,0
104,30/4/2013,69,102259,11,0
311,16/12/1986,63,10226,11,0
312,19/9/2013,63,102260,11,0
311,16/11/2013,63,102261,11,0
303,28/9/2013,62,102262,11,0
310,20/4/2013,62,102270,11,0
103,12/11/2013,69,102275,11,0
305,8/11/2018,62,102279,11,0
301,29/11/2008,62,10228,11,0
301,3/7/2014,62,102282,11,0
107,11/3/2014,69,102283,11,0
306,4/3/2015,63,102284,51,0
312,1/12/2010,63,102285,11,0
104,10/1/2007,69,102287,11,0
311,11/11/1994,63,10229,11,0
301,14/6/1977,62,102291,11,0
309,25/11/2010,62,102292,11,0
103,17/3/2017,69,102293,11,1
304,13/10/1980,62,102299,11,0
305,29/2/2008,62,102300,11,0
306,5/10/2015,63,102301,11,0
104,8/3/2007,69,102304,11,0
101,21/5/2011,60,102305,11,0
101,4/6/1993,60,102308,11,0
312,11/10/2000,63,102310,11,0
305,16/12/2014,62,102312,11,0
101,17/10/1980,60,102316,11,0
101,7/9/1977,60,102319,11,0
312,23/9/2015,63,10232,11,0
309,26/12/1989,62,102322,11,1
306,27/5/2005,63,102323,11,0
311,29/12/2012,63,102326,11,0
103,25/5/2010,69,10233,11,0
105,2/4/2013,69,102331,11,0
309,19/5/1998,62,102332,11,0
101,6/12/2017,60,102341,11,0
303,18/6/2013,62,102342,11,0
301,27/11/2012,62,102343,11,0
302,29/2/2008,62,10235,11,1
305,15/12/1989,62,102351,11,0
301,4/9/2010,62,102352,11,0
311,19/9/2016,63,102357,11,0
311,30/9/2002,63,102358,11,0
103,21/12/2010,69,102361,11,0
101,22/2/2010,60,102362,11,0
307,25/1/1983,62,102363,11,0
101,13/10/2016,60,102365,11,0
371,21/11/2016,62,102371,11,0
101,30/6/2014,60,102372,11,0
305,8/2/2014,62,102373,11,0
101,6/1/2010,60,102374,11,0
101,28/4/2014,60,102375,11,0
107,10/12/2008,69,102376,11,0
302,12/11/1979,62,102377,11,0
104,23/5/2009,69,102380,11,0
303,17/2/2015,62,102382,11,0
312,15/2/2014,63,102386,11,0
101,29/7/1978,60,102392,11,0
304,30/11/1995,62,102393,11,0
101,6/10/2016,60,102394,11,0
101,21/5/2012,60,102396,11,0
101,8/11/1978,60,102398,11,0
307,25/12/2000,62,102399,11,0
107,30/12/2015,69,102400,11,0
104,14/2/2011,69,102408,11,1
107,11/3/2014,69,102410,11,0
371,23/4/2011,62,102411,11,1
107,18/3/2016,69,102418,11,0
104,5/4/2007,69,102421,11,0
103,25/5/2016,69,102424,51,0
303,11/11/2015,62,102428,11,0
101,7/11/2016,60,10243,11,0
101,12/2/1998,60,102435,11,0
301,11/3/2008,62,102439,11,0
107,30/7/2001,69,102442,11,0
106,15/9/2003,69,102445,11,0
379,6/9/2011,63,102446,11,0
101,21/10/2010,60,10245,11,0
101,1/6/2012,60,102452,11,0
101,22/12/1997,60,102456,11,0
301,17/1/2013,62,102457,11,0
310,30/6/2003,62,102458,11,0
101,17/6/2015,60,10246,11,0
104,22/12/2011,69,102463,11,0
308,29/10/2016,63,102465,11,0
101,2/1/2015,60,102466,11,0
303,11/3/2010,62,10247,11,0
101,20/9/2011,60,102472,11,0
312,6/4/2018,63,102473,11,0
101,6/10/1998,60,102477,11,0
104,30/4/2014,69,102478,11,1
107,4/7/2015,69,10248,11,0
101,17/12/2014,60,102484,11,0
107,2/1/2017,69,102485,51,0
302,5/3/1980,62,102486,11,0
310,14/2/2008,62,10249,11,0
101,12/1/2012,60,102490,11,1
311,7/6/2017,63,102491,11,0
107,5/5/2017,69,102493,11,0
371,18/5/2011,62,102494,11,0
313,4/4/1984,63,102497,11,0
101,30/1/2004,60,10250,11,0
107,20/11/1992,69,102500,11,0
303,2/10/2014,62,102504,11,0
311,28/2/2007,63,102505,11,1
104,19/1/2017,69,102507,11,0
101,8/12/2010,60,102508,11,0
104,22/4/2005,69,102509,11,0
304,22/12/1995,62,102512,11,0
101,7/10/2008,60,102518,11,0
302,20/2/2006,62,10252,11,1
105,17/11/2006,69,102523,11,0
104,1/12/1980,69,102528,11,0
303,17/9/2015,62,102529,11,0
101,31/12/2009,60,10253,11,0
101,28/12/2007,60,102531,11,0
307,25/6/2012,62,102534,11,0
101,12/8/1998,60,102535,11,0
306,26/6/2014,63,102536,11,0
101,8/3/2014,60,102539,11,0
101,7/9/2017,60,102540,11,0
106,9/10/2014,69,102541,11,0
301,5/1/2016,62,102548,11,1
306,18/10/2011,63,102549,11,0
301,30/3/1984,62,10255,11,0
104,27/9/1994,69,102550,11,0
302,5/9/2013,62,102552,11,0
101,21/6/2010,60,102560,11,0
302,22/8/2003,62,102564,11,0
301,27/7/2015,62,102567,11,0
101,21/12/1982,60,102573,11,0
101,17/7/2008,60,102574,11,0
101,24/3/2009,60,102577,11,0
101,23/6/2010,60,102578,11,0
104,11/11/2009,69,102584,11,0
103,16/9/2014,69,102585,11,0
101,22/11/2008,60,102586,11,0
301,3/12/2013,62,102588,11,0
107,8/4/2014,69,102589,11,0
303,30/5/2015,62,102591,11,0
105,22/6/2015,69,102593,11,0
101,19/11/2013,60,102598,11,0
313,2/9/2009,63,102599,11,0
104,19/11/1999,69,10260,11,0
103,25/6/2016,69,102604,11,0
301,13/3/2012,62,102606,11,0
311,15/12/1989,63,102608,11,0
107,25/8/2008,69,102609,11,0
101,24/9/2018,60,102611,11,0
310,22/6/2011,62,102613,11,0
309,28/12/2016,62,102614,11,0
305,30/6/2003,62,102621,11,0
101,16/3/1978,60,102623,11,0
310,24/8/1988,62,102624,11,0
310,12/8/2015,62,10263,11,0
303,6/1/2016,62,102634,11,0
101,4/4/2014,63,102639,11,0
101,23/8/2011,60,10264,11,0
302,25/11/2010,62,102641,11,0
101,14/8/2010,60,102642,11,0
101,27/12/2009,60,102643,11,0
107,13/10/2012,69,102649,11,0
311,15/12/2005,63,10265,11,0
101,10/2/2014,60,102651,11,0
302,6/6/2009,62,102652,12,0
104,31/5/2001,69,102653,11,0
104,15/7/2014,69,102654,11,0
307,27/4/2012,62,102657,11,0
107,11/3/2014,69,10266,11,1
305,9/6/2004,62,102660,11,0
306,27/11/1996,63,102662,11,0
303,3/3/2008,62,102663,11,0
303,29/10/2015,62,102664,11,0
301,25/8/2014,62,102666,11,1
101,25/12/1996,60,102667,11,0
104,25/9/2017,69,102668,11,0
305,12/1/2016,62,10267,11,0
104,16/3/2013,69,102670,11,0
312,31/10/2013,63,102671,11,0
101,16/9/2009,60,102672,11,0
107,14/1/2008,69,102673,51,0
307,10/9/2014,62,102674,11,0
310,7/11/1989,62,102675,11,1
301,30/3/1984,62,102677,11,0
308,9/11/2013,63,102678,11,0
311,25/12/2010,63,102682,11,0
301,5/11/1984,62,102685,11,0
301,26/6/2009,62,102688,11,0
107,30/4/2001,69,102695,11,0
101,15/12/2008,60,102696,12,0
103,8/12/2015,69,102697,11,0
101,15/8/1989,60,102700,11,0
303,3/8/2010,62,102707,11,1
101,21/2/1978,60,102711,11,0
304,30/11/2012,62,102713,11,1
101,11/3/2008,60,102714,11,0
302,18/3/2016,62,102718,11,0
310,16/5/2016,62,102720,11,0
105,18/5/2012,69,102726,11,0
101,20/10/2012,60,10273,11,0
101,17/5/2012,60,102730,11,0
305,25/6/1985,62,102733,11,0
101,31/12/1996,60,102738,11,0
105,28/12/2011,69,102739,11,0
307,26/12/1986,62,10274,11,0
301,29/12/2017,62,102742,11,0
301,16/1/2010,62,102745,11,0
101,25/2/1983,60,102747,11,0
107,5/8/2015,69,102752,11,0
306,14/10/2009,63,102753,11,0
301,29/9/2003,62,102754,11,0
303,26/4/2010,62,102755,11,0
304,5/6/2008,62,102757,11,0
103,31/10/1995,69,102760,11,0
301,5/11/2014,62,102761,11,0
312,16/3/2017,63,102763,11,0
301,28/12/2016,62,102764,11,0
101,28/12/2011,60,102768,11,0
101,22/12/2010,60,102769,11,1
101,26/3/1997,60,10277,11,0
301,10/1/1984,62,102771,11,0
312,16/10/2014,63,102772,11,0
302,15/1/2016,62,102773,11,0
303,30/1/2015,62,102775,11,0
101,12/5/2003,60,102778,11,0
304,27/9/2016,62,102782,11,0
308,16/3/2017,63,102784,11,0
304,16/10/1997,62,102788,11,0
101,15/8/2013,60,10279,11,0
107,11/3/2014,69,102790,11,0
101,5/6/2009,60,102792,11,0
304,9/9/2013,62,102795,11,0
311,27/11/1996,63,102796,11,0
379,19/3/2014,63,102797,11,0
101,18/6/2007,60,102804,11,0
101,17/10/1983,60,102807,11,0
101,12/1/1995,60,102808,11,0
310,7/9/2001,62,10281,11,0
101,21/12/1983,60,102811,11,0
311,9/9/2017,63,102813,12,0
104,19/9/1995,69,102815,11,0
101,28/6/2004,60,10282,11,0
371,23/6/2016,62,102821,11,0
306,27/11/1996,63,102825,11,0
311,14/4/1987,63,102826,11,0
303,29/11/1983,62,102830,12,0
301,8/12/1997,62,102833,11,0
101,18/8/2000,60,102834,11,0
313,30/9/2016,63,102839,11,0
104,26/3/2008,69,102841,11,0
306,3/1/1984,63,102842,11,0
101,5/12/2013,60,102846,11,0
306,10/7/2012,63,102848,11,0
101,21/5/2012,60,10285,11,0
104,8/7/2014,69,102853,11,0
303,18/1/2014,62,102854,11,0
104,27/4/2015,69,102865,11,0
101,21/11/2016,60,102866,11,0
305,20/1/2018,62,102867,51,0
104,27/11/1990,69,102871,11,0
306,8/3/2016,63,102872,11,0
101,4/4/2007,60,102874,11,0
105,31/1/2002,69,102875,11,0
310,7/3/2007,62,102883,12,0
101,23/5/2013,60,102886,11,0
306,28/3/2015,63,102887,11,0
101,13/10/2015,60,102888,11,0
303,11/4/2009,62,102890,11,0
101,20/5/2013,60,102891,11,0
303,11/11/2008,62,102896,11,0
107,9/7/2010,69,102898,11,1
101,7/7/1997,60,102899,11,0
309,13/10/2014,62,102908,11,0
104,24/11/2015,69,102909,11,0
301,9/1/1985,62,102910,11,0
101,23/3/2011,60,102911,11,1
312,24/3/2012,63,102912,11,0
302,20/6/2007,62,102913,11,0
101,22/5/2014,60,102914,11,0
104,8/9/2012,69,102916,11,1
302,27/4/2017,62,102917,11,0
303,27/3/2006,62,10292,11,0
101,14/9/1987,63,102920,11,0
301,25/2/2011,62,102928,11,0
107,16/9/2003,69,102929,11,0
101,15/5/2003,60,10293,11,0
306,6/7/2007,63,102930,11,0
101,28/5/2009,60,102932,11,0
372,28/5/2011,63,102933,11,0
306,11/6/1979,63,102934,11,0
303,18/2/2008,62,102940,11,0
307,2/8/2014,62,102942,11,0
310,22/12/2016,62,102945,11,0
101,6/8/2010,60,102953,11,0
101,7/6/1977,60,102955,11,0
101,19/8/2015,60,102958,11,0
372,31/12/2004,63,102962,11,0
371,30/9/2014,62,102963,11,0
104,25/12/1998,69,102966,11,0
103,10/12/2014,69,102971,11,0
104,30/11/2015,69,102973,11,0
101,8/9/2011,60,102974,11,0
371,14/3/2016,62,102978,11,0
104,18/3/2017,69,102979,11,0
101,29/1/1980,60,102980,11,0
311,28/4/2014,63,102982,11,0
304,18/1/2018,62,10299,11,0
303,22/1/2016,62,103,11,0
103,5/12/2015,69,1030,11,0
311,21/1/2015,63,10300,11,0
103,8/3/2016,69,103000,11,0
311,18/11/2013,63,103002,11,0
309,19/12/1996,62,103003,11,0
301,19/2/2008,62,103006,11,0
311,25/10/2007,63,103007,11,0
307,11/8/1987,62,103008,11,0
101,26/7/1985,60,103015,11,0
101,21/10/2011,60,103016,11,0
311,1/9/2016,63,10302,11,0
301,6/4/2016,62,103021,11,0
306,6/7/1999,63,103025,11,0
306,21/4/2016,63,103026,11,0
104,24/6/2014,69,103029,11,0
101,7/4/2000,60,103031,11,0
104,10/8/2007,69,103032,11,0
302,15/1/2016,62,103036,11,0
107,25/11/2013,69,103037,11,0
101,1/11/1982,60,103043,11,0
301,26/6/2015,62,103044,11,0
101,29/3/2005,60,103046,11,0
107,17/11/2012,69,103051,11,0
103,25/1/2010,69,103055,11,0
101,6/3/2008,60,103056,11,0
312,16/1/2015,63,103057,11,0
101,8/11/2010,60,103058,11,0
101,21/10/1991,60,103059,11,0
306,24/3/2003,63,10306,11,0
301,12/6/2007,62,103062,51,0
101,14/11/2003,60,103064,11,0
313,5/12/2009,63,103067,11,0
103,31/5/1989,69,103068,11,0
107,8/2/2007,69,10307,11,0
310,8/3/2012,62,103073,11,0
107,24/6/2016,69,103074,11,0
311,31/3/2006,63,103076,11,0
101,27/1/2015,60,103077,11,0
311,18/12/2014,63,10308,11,0
101,11/2/2010,60,103083,11,0
310,8/3/2012,62,103087,11,0
101,20/8/2008,60,103090,11,0
301,22/4/1977,62,103092,11,0
101,30/12/2013,60,103096,11,0
101,13/1/2012,60,103098,11,0
107,2/12/2014,69,103099,11,0
301,12/8/1977,62,103100,11,0
310,19/8/2016,62,103103,11,0
301,27/3/1985,62,103104,11,0
101,24/1/1984,60,103107,11,0
303,30/1/2008,62,103109,11,0
101,22/7/2014,60,103110,11,0
104,10/5/2012,69,103113,11,1
104,12/5/2017,69,103121,11,0
101,21/12/2011,60,103123,11,0
107,4/6/2010,69,103125,11,0
104,28/2/2007,69,103127,11,0
371,31/10/2015,62,103128,11,0
101,25/8/2008,60,103129,11,0
101,4/6/2007,60,10313,11,0
306,27/9/2016,63,103131,11,0
103,8/10/2015,69,103132,11,0
107,7/8/2014,69,103133,11,0
101,31/1/1991,60,103134,11,0
103,27/5/2014,69,103140,11,0
101,18/10/2014,60,103141,11,0
310,18/6/2014,62,103142,11,0
312,27/4/2012,63,103143,11,0
311,10/12/1991,63,103144,11,0
103,20/5/2017,69,103145,11,0
103,5/1/2016,69,103147,11,0
311,21/8/2017,63,103148,11,0
302,17/5/2013,62,103150,11,0
301,7/6/1983,62,103154,11,0
104,19/10/2016,69,103156,11,0
304,13/10/2017,62,103157,11,0
302,17/10/2009,62,103162,11,0
301,7/12/2009,62,103167,11,0
101,24/9/2013,60,103168,11,0
103,15/3/2011,69,103169,11,0
107,27/5/2008,69,103172,11,0
304,16/2/1982,62,103173,11,0
101,1/4/1981,60,103176,11,0
107,20/1/1986,69,103177,11,0
101,27/3/1992,60,103180,11,0
104,17/3/2012,69,103184,11,0
303,27/6/2016,62,103188,11,0
101,13/4/2018,60,10319,11,0
310,14/4/2016,62,103190,11,0
311,17/12/2013,63,103193,11,0
304,7/5/2015,62,103194,11,0
103,17/2/2014,69,103198,11,0
107,20/12/1994,69,103199,11,0
310,21/5/1996,62,1032,11,0
312,29/10/2011,63,103208,11,0
103,29/4/2015,69,103209,11,0
301,28/6/1982,62,103213,11,0
101,22/3/2014,60,103214,11,0
309,6/4/2018,62,103217,11,0
104,31/12/2014,69,103218,11,0
303,9/1/2013,62,10322,11,0
105,17/3/2003,69,103225,11,0
309,29/5/2013,62,103226,11,0
101,15/10/1999,60,103227,11,0
104,11/12/2015,69,10323,11,0
107,12/11/2013,69,103233,11,0
311,11/3/2015,63,103238,11,0
306,27/12/1990,63,103239,11,0
371,30/9/2002,62,10324,11,0
313,14/10/2014,63,103249,11,0
107,26/8/2015,69,103253,11,1
101,28/6/2006,60,103255,11,0
105,10/6/2003,69,103258,11,0
103,6/2/2010,69,103259,11,0
302,16/9/2003,62,10326,12,0
101,5/3/2010,60,103262,11,0
101,27/12/2016,60,103266,11,0
104,5/12/2016,69,103269,11,0
101,14/8/2010,60,10327,11,0
104,20/11/2015,69,103270,11,0
104,16/3/2017,69,103271,11,0
302,28/10/2015,62,103274,11,0
301,2/10/2006,62,103275,51,0
101,28/9/2015,63,10328,11,0
301,26/2/2007,62,103280,11,0
104,16/9/2016,69,103282,11,0
103,8/11/2013,69,103284,11,0
305,17/12/2013,62,103287,11,0
302,25/11/2011,62,103288,11,0
101,13/2/2016,60,103290,11,0
301,21/1/2013,62,103291,11,0
103,8/6/1989,69,103293,12,0
311,26/9/1989,63,103298,11,0
309,4/10/1996,62,103299,11,0
101,1/9/2016,60,1033,11,0
101,31/8/2012,60,103301,11,0
313,26/1/2013,63,103304,11,0
107,11/7/2011,69,103305,11,0
311,15/7/2010,63,10331,11,0
311,8/1/2018,63,103310,11,0
101,11/9/1989,60,103319,11,0
104,13/5/2011,69,10332,11,0
311,22/7/2017,63,103323,11,0
107,28/10/2011,69,103325,11,0
309,25/2/2015,62,103333,11,0
312,18/5/2016,63,103334,11,0
310,17/1/2013,62,103339,11,0
103,19/1/2017,69,103344,11,0
304,9/3/2016,62,103345,11,0
101,29/1/2010,60,103346,11,0
313,9/11/2011,63,103348,11,0
308,19/12/2013,63,103349,11,0
306,17/10/2014,63,103354,11,0
301,17/10/2006,62,10336,11,0
104,11/12/1998,69,103361,11,0
103,27/12/2017,69,103362,11,0
101,25/8/1994,60,103364,11,0
103,29/5/2012,69,103368,11,0
101,6/7/1983,60,103374,11,0
302,8/5/2013,62,103375,11,1
104,23/4/2003,69,103377,11,0
303,18/9/2008,62,103379,11,0
107,1/7/2016,69,103382,11,0
101,22/6/2017,60,103383,11,1
312,24/10/2012,63,103384,11,0
107,17/7/1984,69,103386,11,0
101,14/9/1988,60,103389,11,0
301,21/1/2013,62,103398,11,0
311,24/9/2013,63,103399,11,0
312,20/4/2017,63,103400,11,0
311,20/5/2014,63,103404,11,0
306,3/10/1979,63,103405,11,0
107,3/11/2013,69,103408,11,0
307,23/6/2009,62,103409,11,0
311,1/4/2014,63,103412,11,0
301,17/3/1981,62,103413,11,0
101,11/4/2011,60,103414,11,0
104,25/11/1993,69,103416,11,0
101,19/5/2008,60,10342,11,0
306,17/10/2014,63,103421,11,0
311,31/3/2011,63,103423,11,0
308,13/3/2017,63,103424,11,0
307,8/6/2015,62,103425,11,0
101,14/2/2012,60,103426,11,0
107,18/6/2014,69,10343,11,0
306,20/4/1992,63,103430,11,0
301,10/10/2012,62,103432,11,1
311,25/3/2011,63,103433,11,0
310,21/2/2015,62,103435,11,0
312,16/3/2010,63,103438,11,0
107,24/10/2001,69,103442,11,0
104,19/4/2000,69,103447,11,0
313,19/11/2013,63,103448,11,0
303,13/6/2014,62,103454,11,0
104,16/11/2015,69,103458,11,0
101,4/3/2004,60,103461,11,0
107,11/11/2013,69,103462,11,0
101,8/6/1981,60,103466,11,0
312,29/4/2009,63,103467,12,0
311,23/8/2017,63,103469,11,0
101,16/11/1998,60,10347,11,0
312,26/3/2011,63,103470,11,0
104,17/11/2015,69,103473,11,0
103,8/3/2016,69,103476,11,0
101,16/2/2006,60,103478,11,0
309,10/11/2014,62,103479,11,0
101,11/11/1999,60,10348,11,0
101,28/6/2011,60,103480,11,0
311,3/10/2017,63,103481,11,0
107,4/5/2012,69,103483,11,0
103,16/9/2011,69,103488,11,0
310,22/3/2010,62,103491,11,0
103,29/4/2015,69,103494,11,0
101,14/3/1977,60,103498,11,0
101,5/5/1998,60,103500,11,0
101,30/12/1997,60,103501,11,0
101,12/12/1997,60,103505,11,0
107,24/12/1991,69,103509,11,0
306,25/12/1990,63,10351,11,0
101,13/5/2014,60,103510,11,0
311,29/12/2011,63,103512,11,0
307,10/12/2013,62,103521,11,0
307,25/11/2016,62,103523,11,0
303,10/11/1981,62,103524,11,0
311,18/11/1998,63,103526,11,0
105,26/11/1977,69,103527,11,0
103,3/12/2010,69,103528,11,0
310,27/7/2009,62,10353,11,0
101,12/12/1990,60,103530,11,0
310,16/6/2008,62,103531,11,0
101,2/12/2010,60,103532,11,0
310,28/3/2003,62,103533,11,0
311,29/10/2013,63,103537,11,0
101,20/8/2015,60,103538,11,0
301,22/9/2016,62,103539,11,0
301,17/10/1984,62,103543,11,0
303,22/5/2014,62,103546,11,0
301,28/4/2008,62,103547,11,0
103,29/11/2016,69,10355,11,0
104,18/3/1994,69,103554,11,0
310,15/9/2015,62,103557,11,0
104,30/11/1998,69,103559,11,0
104,12/2/2002,69,10356,12,0
304,14/9/2015,62,103561,11,0
107,8/12/2015,69,103565,11,0
104,27/9/1977,69,103567,11,0
101,13/5/1994,60,103568,11,0
104,16/6/1986,69,103569,11,1
301,22/8/1988,62,10357,11,1
101,5/9/2011,60,103572,11,1
309,15/2/2010,62,103573,11,0
